Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total),SSI Player ID
Willy Hernangomez,2017-18,343,34.577,287,0.928,992,cc8b058c-1df3-4fb6-9c8c-69bfbcdb9c6d
Frank Kaminsky,2018-19,341,22.449,292,0.953,1519,ff403042-89ef-11e6-b2e2-a45e60e298d3
Marcus Morris Sr.,2020-21,340,8.066,301,0.984,4215,ff429d26-89ef-11e6-a6f3-a45e60e298d3
Patrick Patterson,2013-14,339,10.691,275,0.838,3171,ff4174a1-89ef-11e6-a875-a45e60e298d3
Precious Achiuwa,2020-21,336,21.861,295,0.977,1537,acdc968b-e5a7-4251-9fb6-d54204d6fdd2
Carmelo Anthony,2021-22,336,8.984,297,1.104,3740,ff41a705-89ef-11e6-8b57-a45e60e298d3
Damian Jones,2018-19,336,39.207,290,0.983,857,ff42a38f-89ef-11e6-bb34-a45e60e298d3
Taj Gibson,2016-17,336,8.031,297,0.899,4184,ff42877a-89ef-11e6-a6cd-a45e60e298d3
Boban Marjanovic,2017-18,334,48.617,277,0.944,687,ff421770-89ef-11e6-b651-a45e60e298d3
Ed Davis,2016-17,333,20.917,293,1.010,1592,ff41853a-89ef-11e6-9ab7-a45e60e298d3
Boris Diaw,2014-15,333,7.912,270,0.911,4209,ff42afb5-89ef-11e6-954e-a45e60e298d3
Bobby Portis,2015-16,332,15.285,293,0.825,2172,ff41f651-89ef-11e6-95ed-a45e60e298d3
Jon Leuer,2015-16,332,12.923,293,0.776,2569,ff414ec7-89ef-11e6-9e51-a45e60e298d3
Mike Muscala,2015-16,331,26.780,265,0.952,1236,ff421b63-89ef-11e6-8715-a45e60e298d3
Marvin Bagley III,2018-19,331,9.943,286,1.100,3329,4741eab0-ea4a-4b05-be5b-1739cb2610bd
Jaren Jackson Jr.,2018-19,330,11.100,280,0.943,2973,9b2369c7-8445-48db-9fb5-99c10ec4b942
Damian Jones,2020-21,329,28.936,282,0.954,1137,ff42a38f-89ef-11e6-bb34-a45e60e298d3
Ivica Zubac,2017-18,329,39.927,271,0.851,824,4364572d-1c61-49fe-a083-495a2ebe45d5
Jordan Bell,2018-19,329,17.919,294,0.993,1836,07a35d50-2dd1-4476-a9ac-b6e7154ce069
Goga Bitadze,2020-21,326,25.609,282,0.976,1273,f1a41179-981f-4475-9efe-52c4d8071d8f
Blake Griffin,2016-17,326,7.573,289,0.931,4305,ff41ff8a-89ef-11e6-95d3-a45e60e298d3
Trendon Watford,2021-22,324,17.920,279,1.105,1808,82c1e01e-c214-400e-9758-f66b4e21ef65
Thaddeus Young,2014-15,321,6.323,281,0.894,5077,ff42dffd-89ef-11e6-a58a-a45e60e298d3
Reggie Evans,2013-14,321,19.028,277,1.004,1687,ff41ae73-89ef-11e6-97be-a45e60e298d3
Marvin Williams,2018-19,321,7.408,276,0.986,4333,ff411c78-89ef-11e6-a99e-a45e60e298d3
John Collins,2021-22,320,8.894,276,1.007,3598,b4c77ef1-d34b-4911-9114-1f7e0f3aca68
Paul Pierce,2013-14,319,7.078,249,0.857,4507,ff41a038-89ef-11e6-abdf-a45e60e298d3
Chris Kaman,2013-14,318,21.472,279,0.908,1481,ff42b84c-89ef-11e6-ad7e-a45e60e298d3
Donatas Motiejunas,2013-14,318,16.571,260,0.925,1919,ff41d763-89ef-11e6-8b59-a45e60e298d3
Carl Landry,2014-15,317,13.524,278,0.912,2344,ff414dd9-89ef-11e6-bb32-a45e60e298d3
Nerlens Noel,2017-18,317,33.510,269,1.004,946,ff41260a-89ef-11e6-a369-a45e60e298d3
Ekpe Udoh,2013-14,317,21.492,263,0.941,1475,ff4166f5-89ef-11e6-8268-a45e60e298d3
Luis Scola,2014-15,317,9.805,251,0.673,3233,ff41f423-89ef-11e6-b90f-a45e60e298d3
Julius Randle,2015-16,316,6.966,285,0.982,4536,ff42e1d4-89ef-11e6-9502-a45e60e298d3
Vitor Faverani,2013-14,315,34.922,256,0.743,902,ff427d33-89ef-11e6-abb2-a45e60e298d3
Terrence Jones,2014-15,315,12.092,273,0.815,2605,ff4141c5-89ef-11e6-bcb1-a45e60e298d3
Markieff Morris,2016-17,313,5.659,272,1.025,5531,ff41cb11-89ef-11e6-8285-a45e60e298d3
Jock Landale,2021-22,313,25.551,281,0.975,1225,06cf76b8-adfe-4202-842a-59cc71219254
Lucas Nogueira,2017-18,313,35.407,253,0.911,884,ff4147e8-89ef-11e6-a064-a45e60e298d3
Kelly Olynyk,2021-22,313,19.987,277,0.989,1566,ff426326-89ef-11e6-a607-a45e60e298d3
Goga Bitadze,2019-20,312,31.045,275,0.957,1005,f1a41179-981f-4475-9efe-52c4d8071d8f
Moritz Wagner,2020-21,312,20.194,273,1.000,1545,fd8066cd-cf0f-428f-b5fa-00d6f695ef15
Giannis Antetokounmpo,2020-21,310,5.300,276,0.903,5849,ff423b75-89ef-11e6-a507-a45e60e298d3
Olivier Sarr,2021-22,310,35.963,282,0.889,862,584a880d-84b9-40fd-876e-852044392606
Marquese Chriss,2016-17,309,8.719,276,1.154,3544,9508237c-85e2-4121-b4da-f11687f79fdf
Carmelo Anthony,2017-18,309,5.821,261,0.901,5308,ff41a705-89ef-11e6-8b57-a45e60e298d3
JaMychal Green,2021-22,308,13.247,245,1.064,2325,ff42e921-89ef-11e6-a705-a45e60e298d3
Jeff Green,2019-20,307,11.258,264,0.797,2727,ff4177f3-89ef-11e6-95d8-a45e60e298d3
Tarik Black,2015-16,307,31.913,260,0.830,962,ff414c70-89ef-11e6-80db-a45e60e298d3
Scottie Barnes,2021-22,306,5.611,266,0.993,5454,38a66c7d-ba47-4e61-b7d5-8a6cc4bc05d2
Jeff Withey,2016-17,306,34.576,265,1.102,885,ff42c514-89ef-11e6-b37e-a45e60e298d3
Trevor Booker,2016-17,305,8.439,262,0.981,3614,ff4277c5-89ef-11e6-926b-a45e60e298d3
Nazr Mohammed,2013-14,304,30.099,261,0.737,1010,ff41667d-89ef-11e6-9109-a45e60e298d3
Cheick Diallo,2017-18,304,23.242,269,1.011,1308,a6c829d1-1537-48bb-9445-733445a8696c
Larry Nance Jr.,2016-17,304,10.368,258,0.946,2932,ff410bab-89ef-11e6-856b-a45e60e298d3
Nic Claxton,2020-21,303,20.556,273,0.783,1474,f81eb8fd-e5bf-4f94-8610-1c9461771056
Ivan Rabb,2018-19,303,20.998,258,0.923,1443,a0af6716-1079-4199-b8ec-4fb31658c250
Noah Vonleh,2016-17,302,11.132,266,0.886,2713,ff41224a-89ef-11e6-98eb-a45e60e298d3
Willie Reed,2015-16,302,36.038,252,1.016,838,ff42edbd-89ef-11e6-b56b-a45e60e298d3
Isaiah Hartenstein,2020-21,300,26.502,253,0.902,1132,370d6957-0b6e-490c-a4c0-73650617fd7b
Mike Muscala,2019-20,299,24.093,252,0.895,1241,ff421b63-89ef-11e6-8715-a45e60e298d3
Joakim Noah,2015-16,299,23.469,249,0.902,1274,ff42bcf5-89ef-11e6-afa7-a45e60e298d3
Dante Cunningham,2017-18,298,9.348,264,1.026,3188,ff42db42-89ef-11e6-9f95-a45e60e298d3
Marvin Bagley III,2020-21,297,12.868,258,1.185,2308,4741eab0-ea4a-4b05-be5b-1739cb2610bd
Andrew Nicholson,2013-14,294,13.297,244,0.947,2211,ff40235e-89ef-11e6-9cca-a45e60e298d3
Ersan Ilyasova,2017-18,293,7.552,252,0.867,3880,ff415e54-89ef-11e6-b695-a45e60e298d3
Elton Brand,2014-15,292,30.705,256,0.892,951,ff41300a-89ef-11e6-9df7-a45e60e298d3
Pau Gasol,2018-19,292,38.933,253,0.942,750,ff4292c5-89ef-11e6-9469-a45e60e298d3
Nick Collison,2014-15,291,13.560,235,0.808,2146,ff42462b-89ef-11e6-a23e-a45e60e298d3
Jerome Jordan,2014-15,290,38.667,244,0.931,750,ff4021ae-89ef-11e6-8e44-a45e60e298d3
Gorgui Dieng,2020-21,288,24.806,242,0.972,1161,ff42d4e6-89ef-11e6-b14e-a45e60e298d3
Anzejs Pasecniks,2019-20,288,31.373,260,1.034,918,de4ff6fd-b581-4203-9257-980f6c784cb3
Moritz Wagner,2021-22,287,14.495,255,1.023,1980,fd8066cd-cf0f-428f-b5fa-00d6f695ef15
Enes Freedom,2021-22,287,34.957,243,0.972,821,ff41d597-89ef-11e6-99f9-a45e60e298d3
Ryan Anderson,2013-14,287,18.994,244,1.057,1511,ff418d17-89ef-11e6-95e4-a45e60e298d3
Nicolo Melli,2019-20,286,13.030,232,0.918,2195,611bcb63-ed81-4e24-94b9-db72acec82fc
Ryan Anderson,2017-18,285,7.917,242,0.988,3600,ff418d17-89ef-11e6-95e4-a45e60e298d3
Cody Zeller,2013-14,285,10.132,234,0.898,2813,ff42a38f-89ef-11e6-bb6d-a45e60e298d3
Giannis Antetokounmpo,2017-18,284,4.854,246,0.980,5851,ff423b75-89ef-11e6-a507-a45e60e298d3
Chris Andersen,2015-16,284,31.209,231,1.009,910,ff419e1e-89ef-11e6-b934-a45e60e298d3
Domantas Sabonis,2016-17,283,8.710,234,0.928,3249,800c3b36-c941-4605-ae99-9ce2b60edbdf
Nerlens Noel,2021-22,282,24.890,230,0.922,1133,ff41260a-89ef-11e6-a369-a45e60e298d3
Salah Mejri,2015-16,282,30.719,236,0.868,918,ff41be94-89ef-11e6-9db7-a45e60e298d3
Dario Saric,2019-20,282,8.418,243,1.032,3350,2012cb09-52c9-4f61-a273-f1b86a12b9ef
Thaddeus Young,2015-16,281,5.946,244,0.861,4726,ff42dffd-89ef-11e6-a58a-a45e60e298d3
Miroslav Raduljica,2013-14,280,32.370,228,0.909,865,ff414854-89ef-11e6-aa39-a45e60e298d3
Cody Zeller,2021-22,280,38.304,218,1.068,731,ff42a38f-89ef-11e6-bb6d-a45e60e298d3
Naz Reid,2019-20,279,26.296,234,1.068,1061,6c971d53-3cd2-452e-af3e-bef339ad3929
Jalen Smith,2021-22,279,14.856,249,1.056,1878,9406d274-c8ba-4638-a661-c93f077d0a2a
Cristiano Felicio,2019-20,279,35.954,212,1.019,776,ff410d63-89ef-11e6-9df8-a45e60e298d3
Luka Garza,2021-22,277,34.325,230,0.983,807,5e576d0c-3472-4e73-b783-5054f34dd19f
Andrew Bogut,2018-19,277,43.146,221,0.862,642,ff421e2b-89ef-11e6-a705-a45e60e298d3
Willie Reed,2017-18,277,31.839,233,1.004,870,ff42edbd-89ef-11e6-b56b-a45e60e298d3
Jahlil Okafor,2017-18,276,39.884,237,1.063,692,ff427168-89ef-11e6-9b14-a45e60e298d3
Emeka Okafor,2017-18,276,35.844,235,0.836,770,ff41c380-89ef-11e6-b2b9-a45e60e298d3
Paul Millsap,2018-19,276,5.845,233,0.945,4722,ff415538-89ef-11e6-9b07-a45e60e298d3
Omari Spellman,2019-20,274,15.038,237,1.021,1822,483e3c2f-a503-4d04-9943-14996ac85f0d
Kevin Love,2021-22,274,7.974,239,0.934,3436,ff42aecf-89ef-11e6-8cb8-a45e60e298d3
Dante Cunningham,2013-14,273,8.499,223,0.901,3212,ff42db42-89ef-11e6-9f95-a45e60e298d3
Jerami Grant,2017-18,273,7.807,241,0.885,3497,ff41d0d1-89ef-11e6-aad4-a45e60e298d3
Xavier Tillman,2021-22,273,15.762,253,1.173,1732,6f81f6a8-9bdf-45e7-b034-e889bce73ce3
Adreian Payne,2014-15,273,19.212,228,0.974,1421,ff42d6b3-89ef-11e6-b9e9-a45e60e298d3
Jahlil Okafor,2020-21,273,38.614,232,0.862,707,ff427168-89ef-11e6-9b14-a45e60e298d3
Timofey Mozgov,2017-18,272,38.636,227,0.974,704,ff41d8a1-89ef-11e6-a2c8-a45e60e298d3
Kristaps Porzingis,2017-18,271,8.956,236,0.904,3026,ff419e8c-89ef-11e6-826f-a45e60e298d3
JaMychal Green,2016-17,270,6.378,228,0.851,4233,ff42e921-89ef-11e6-a705-a45e60e298d3
Eric Paschall,2020-21,269,18.463,231,0.953,1457,b3952f61-6f6e-4e7c-8c36-98de98e9a1a8
JaMychal Green,2015-16,269,8.985,227,1.013,2994,ff42e921-89ef-11e6-a705-a45e60e298d3
Ryan Hollins,2015-16,269,30.638,225,1.013,878,ff42c49c-89ef-11e6-9911-a45e60e298d3
Carl Landry,2015-16,269,23.330,230,1.095,1153,ff414dd9-89ef-11e6-bb32-a45e60e298d3
Isaiah Jackson,2021-22,268,23.801,231,0.974,1126,dbac1fb3-2b81-4a7c-b10d-de5095854698
Mirza Teletovic,2013-14,268,9.094,213,0.836,2947,ff4276cc-89ef-11e6-bd72-a45e60e298d3
Joffrey Lauvergne,2016-17,267,13.370,227,0.882,1997,ff41dce3-89ef-11e6-87b6-a45e60e298d3
Jeff Withey,2013-14,267,20.475,222,0.845,1304,ff42c514-89ef-11e6-b37e-a45e60e298d3
Dwight Howard,2018-19,265,54.752,216,0.846,484,ff418bd7-89ef-11e6-9e3d-a45e60e298d3
Andrea Bargnani,2014-15,264,17.565,224,0.942,1503,ff41cd9e-89ef-11e6-bd78-a45e60e298d3
Ekpe Udoh,2018-19,264,38.484,226,1.088,686,ff4166f5-89ef-11e6-8268-a45e60e298d3
Nemanja Bjelica,2019-20,264,6.506,220,1.059,4058,ff4248a8-89ef-11e6-9a62-a45e60e298d3
Ryan Hollins,2013-14,262,27.066,215,0.794,968,ff42c49c-89ef-11e6-9911-a45e60e298d3
Jon Leuer,2016-17,262,6.857,222,0.862,3821,ff414ec7-89ef-11e6-9e51-a45e60e298d3
Day'Ron Sharpe,2021-22,261,33.164,214,1.111,787,1fbdfdd0-4d72-44c8-b43e-36b0245a734c
Mitch McGary,2014-15,261,26.390,214,0.871,989,ff42c9a6-89ef-11e6-8d9d-a45e60e298d3
Jan Vesely,2013-14,260,17.461,221,0.787,1489,ff41be26-89ef-11e6-aeae-a45e60e298d3
Furkan Aldemir,2014-15,259,24.667,225,0.899,1050,ff42f15e-89ef-11e6-b5ea-a45e60e298d3
Udonis Haslem,2015-16,259,39.183,216,0.959,661,ff413211-89ef-11e6-8e43-a45e60e298d3
Brandan Wright,2017-18,259,35.626,210,0.850,727,ff428868-89ef-11e6-acd6-a45e60e298d3
Ed Davis,2013-14,258,14.478,198,0.723,1782,ff41853a-89ef-11e6-9ab7-a45e60e298d3
Kevin Seraphin,2016-17,256,21.658,219,0.933,1182,ff419645-89ef-11e6-9aa0-a45e60e298d3
Luis Scola,2015-16,255,7.535,225,0.889,3384,ff41f423-89ef-11e6-b90f-a45e60e298d3
Noah Vonleh,2019-20,255,31.520,219,0.824,809,ff41224a-89ef-11e6-98eb-a45e60e298d3
Trevor Booker,2014-15,254,8.753,214,0.858,2902,ff4277c5-89ef-11e6-926b-a45e60e298d3
Thomas Bryant,2021-22,253,28.981,217,0.909,873,14bd79e9-4e2e-4f94-aea7-473843776936
P.J. Tucker,2020-21,253,6.015,220,1.027,4206,ff41362b-89ef-11e6-babd-a45e60e298d3
Julius Randle,2019-20,252,5.938,220,0.946,4244,ff42e1d4-89ef-11e6-9502-a45e60e298d3
Giannis Antetokounmpo,2019-20,252,5.372,218,0.842,4691,ff423b75-89ef-11e6-a507-a45e60e298d3
Joel Freeland,2014-15,251,20.456,215,0.667,1227,ff415863-89ef-11e6-917c-a45e60e298d3
Jeff Green,2018-19,251,5.789,228,0.917,4336,ff4177f3-89ef-11e6-95d8-a45e60e298d3
Thomas Bryant,2020-21,251,42.114,216,0.932,596,14bd79e9-4e2e-4f94-aea7-473843776936
Draymond Green,2013-14,250,6.358,212,0.808,3932,ff41a38c-89ef-11e6-b14d-a45e60e298d3
Kris Humphries,2014-15,250,9.623,217,0.949,2598,ff41b014-89ef-11e6-b808-a45e60e298d3
Giannis Antetokounmpo,2018-19,250,4.092,208,0.871,6110,ff423b75-89ef-11e6-a507-a45e60e298d3
Boris Diaw,2016-17,250,8.929,205,0.929,2800,ff42afb5-89ef-11e6-954e-a45e60e298d3
Darrell Arthur,2015-16,249,8.297,204,0.805,3001,ff417a05-89ef-11e6-9246-a45e60e298d3
Gustavo Ayon,2013-14,249,31.047,205,0.863,802,ff411123-89ef-11e6-b195-a45e60e298d3
Blake Griffin,2015-16,248,9.601,209,0.858,2583,ff41ff8a-89ef-11e6-95d3-a45e60e298d3
Markieff Morris,2015-16,247,7.514,211,0.830,3287,ff41cb11-89ef-11e6-8285-a45e60e298d3
Jeff Green,2020-21,247,6.000,218,1.037,4117,ff4177f3-89ef-11e6-95d8-a45e60e298d3
Mike Muscala,2014-15,246,21.116,211,0.736,1165,ff421b63-89ef-11e6-8715-a45e60e298d3
Trevor Booker,2015-16,246,7.933,214,0.907,3101,ff4277c5-89ef-11e6-926b-a45e60e298d3
Rudy Gobert,2013-14,246,29.963,200,0.965,821,ff42a142-89ef-11e6-8c3b-a45e60e298d3
Johnathan Williams,2018-19,244,31.771,210,1.000,768,ee0567b1-5418-45ca-93fc-4f790b5a1712
Ryan Hollins,2014-15,243,27.899,204,0.794,871,ff42c49c-89ef-11e6-9911-a45e60e298d3
Nick Richards,2021-22,242,32.011,213,1.163,756,9cce104a-6c64-49e6-80d0-7e513a5f1a0d
Tyler Hansbrough,2015-16,241,35.337,192,1.061,682,ff42870a-89ef-11e6-ae3c-a45e60e298d3
Jeff Green,2017-18,241,5.091,212,0.916,4734,ff4177f3-89ef-11e6-95d8-a45e60e298d3
Brandon Clarke,2019-20,241,8.406,207,1.043,2867,8c8c43ec-1dc2-4cf0-a68b-641c8fb6e45d
Darrell Arthur,2016-17,238,18.550,200,0.955,1283,ff417a05-89ef-11e6-9246-a45e60e298d3
Greg Smith,2014-15,238,33.287,195,0.893,715,ff425259-89ef-11e6-b2d2-a45e60e298d3
Bobby Portis,2016-17,238,10.858,199,0.910,2192,ff41f651-89ef-11e6-95ed-a45e60e298d3
Georgios Papagiannis,2016-17,237,34.249,207,0.986,692,f887bc6f-d90c-4753-89c8-215b39745340
Mike Scott,2014-15,237,9.576,202,0.839,2475,ff4161eb-89ef-11e6-a423-a45e60e298d3
Nikola Mirotic,2014-15,236,6.803,206,0.836,3469,ff429e85-89ef-11e6-a63b-a45e60e298d3
Gorgui Dieng,2021-22,235,30.284,196,1.005,776,ff42d4e6-89ef-11e6-b14e-a45e60e298d3
Lauri Markkanen,2021-22,235,6.075,193,0.892,3868,1133f87b-a68a-4342-ac9f-440393984814
Boban Marjanovic,2016-17,233,40.663,194,0.950,573,ff421770-89ef-11e6-b651-a45e60e298d3
Dwight Powell,2015-16,233,11.074,202,0.946,2104,ff41d302-89ef-11e6-b0a0-a45e60e298d3
Blake Griffin,2018-19,233,4.308,195,0.913,5408,ff41ff8a-89ef-11e6-95d3-a45e60e298d3
Alex Len,2013-14,232,33.190,198,0.950,699,ff42c0ee-89ef-11e6-b9df-a45e60e298d3
JJ Hickson,2015-16,230,26.196,207,0.882,878,ff426a87-89ef-11e6-b954-a45e60e298d3
Quincy Acy,2014-15,230,9.488,194,0.847,2424,ff429f6b-89ef-11e6-86ae-a45e60e298d3
Luke Kornet,2017-18,230,35.115,186,0.937,655,b398ebec-fd8f-4809-825b-5cacd8742ac5
Joel Anthony,2014-15,229,29.548,206,0.837,775,ff414ce8-89ef-11e6-9a16-a45e60e298d3
Marvin Bagley III,2021-22,229,9.909,201,0.961,2311,4741eab0-ea4a-4b05-be5b-1739cb2610bd
Quincy Acy,2013-14,228,14.126,180,0.989,1614,ff429f6b-89ef-11e6-86ae-a45e60e298d3
Jordan Bell,2017-18,228,11.639,198,0.863,1959,07a35d50-2dd1-4476-a9ac-b6e7154ce069
Luc Mbah a Moute,2014-15,228,6.086,193,0.821,3746,ff411475-89ef-11e6-8b53-a45e60e298d3
Maxi Kleber,2020-21,227,7.365,195,0.934,3082,d6b3074b-83cc-4284-a649-8c9459d88626
Trevor Booker,2017-18,227,9.526,200,0.871,2383,ff4277c5-89ef-11e6-926b-a45e60e298d3
Mike Scott,2013-14,226,7.386,179,0.873,3060,ff4161eb-89ef-11e6-a423-a45e60e298d3
Thomas Robinson,2016-17,226,20.107,193,0.923,1124,ff4223ab-89ef-11e6-8980-a45e60e298d3
Kyle O'Quinn,2018-19,225,29.070,196,0.889,774,ff41bd54-89ef-11e6-a862-a45e60e298d3
Al-Farouq Aminu,2016-17,225,5.963,199,0.820,3773,ff41c24a-89ef-11e6-9d40-a45e60e298d3
Anthony Bennett,2014-15,224,12.720,200,1.015,1761,ff423d87-89ef-11e6-953e-a45e60e298d3
Khem Birch,2017-18,224,19.823,189,0.953,1130,57554ed9-0c8b-44cc-9673-827e94e5239f
Dragan Bender,2018-19,222,12.788,195,0.913,1736,89622f6d-3c47-450e-b072-d45620326c80
Cristiano Felicio,2015-16,221,35.360,183,0.870,625,ff410d63-89ef-11e6-9df8-a45e60e298d3
Ersan Ilyasova,2016-17,221,4.842,182,0.898,4564,ff415e54-89ef-11e6-b695-a45e60e298d3
JaVale McGee,2015-16,220,29.451,187,0.862,747,ff41d4eb-89ef-11e6-8055-a45e60e298d3
Dario Saric,2017-18,219,4.156,193,0.887,5269,2012cb09-52c9-4f61-a273-f1b86a12b9ef
Marvin Williams,2014-15,219,5.564,185,1.000,3936,ff411c78-89ef-11e6-a99e-a45e60e298d3
Julius Randle,2020-21,218,3.856,186,0.785,5654,ff42e1d4-89ef-11e6-9502-a45e60e298d3
Lauri Markkanen,2020-21,218,8.104,188,1.016,2690,1133f87b-a68a-4342-ac9f-440393984814
JaMychal Green,2019-20,217,6.745,181,1.137,3217,ff42e921-89ef-11e6-a705-a45e60e298d3
Tyson Chandler,2019-20,216,45.378,190,0.834,476,ff41601e-89ef-11e6-a4cc-a45e60e298d3
P.J. Tucker,2017-18,216,3.845,194,0.923,5617,ff41362b-89ef-11e6-babd-a45e60e298d3
Nikola Mirotic,2017-18,216,5.701,184,0.909,3789,ff429e85-89ef-11e6-a63b-a45e60e298d3
Lauri Markkanen,2019-20,215,6.956,189,0.900,3091,1133f87b-a68a-4342-ac9f-440393984814
Ersan Ilyasova,2015-16,214,5.723,182,0.951,3739,ff415e54-89ef-11e6-b695-a45e60e298d3
Henry Sims,2015-16,214,40.377,182,0.946,530,ff41a97a-89ef-11e6-ae5c-a45e60e298d3
Frank Kaminsky,2017-18,214,5.834,189,1.032,3668,ff403042-89ef-11e6-b2e2-a45e60e298d3
Marvin Bagley III,2019-20,213,31.095,179,1.049,685,4741eab0-ea4a-4b05-be5b-1739cb2610bd
Jonah Bolden,2018-19,213,14.059,189,1.085,1515,e980dacc-45d0-4506-9abc-8d572cafe0ae
Ed Davis,2019-20,212,34.360,175,0.972,617,ff41853a-89ef-11e6-9ab7-a45e60e298d3
John Collins,2018-19,212,5.414,182,1.011,3916,b4c77ef1-d34b-4911-9114-1f7e0f3aca68
Robert Sacre,2015-16,212,33.281,188,0.910,637,ff42242e-89ef-11e6-b859-a45e60e298d3
Jeff Ayres,2014-15,211,27.873,183,0.914,757,ff42ac8c-89ef-11e6-847d-a45e60e298d3
Boban Marjanovic,2020-21,210,29.661,177,0.828,708,ff421770-89ef-11e6-b651-a45e60e298d3
LeBron James,2021-22,209,4.846,175,0.989,4313,ff41e9f0-89ef-11e6-87b7-a45e60e298d3
Paul Millsap,2020-21,208,8.307,172,0.994,2504,ff415538-89ef-11e6-9b07-a45e60e298d3
Shawne Williams,2014-15,207,10.524,174,0.832,1967,ff413280-89ef-11e6-a07e-a45e60e298d3
Thomas Robinson,2013-14,207,10.849,179,0.866,1908,ff4223ab-89ef-11e6-8980-a45e60e298d3
Boris Diaw,2015-16,206,6.787,177,0.899,3035,ff42afb5-89ef-11e6-954e-a45e60e298d3
Trey Lyles,2015-16,206,7.975,181,0.978,2583,ff42e242-89ef-11e6-a829-a45e60e298d3
Chris Boucher,2021-22,206,5.713,177,0.792,3606,ee397b51-3454-43fb-86a7-fef6aca86633
Tobias Harris,2013-14,206,5.852,172,0.994,3520,ff42df0c-89ef-11e6-b53b-a45e60e298d3
Johnny O'Bryant III,2017-18,205,26.693,171,0.931,768,ff42ab2e-89ef-11e6-8a46-a45e60e298d3
Robert Williams III,2018-19,205,32.905,169,0.988,623,79b83f96-5723-4219-b521-57de6111ee97
P.J. Tucker,2018-19,205,3.158,182,0.869,6491,ff41362b-89ef-11e6-babd-a45e60e298d3
Andrew Bogut,2017-18,205,45.964,171,0.921,446,ff421e2b-89ef-11e6-a705-a45e60e298d3
Moses Brown,2021-22,205,29.202,182,0.989,702,81ca845d-dae4-46b5-89e6-86d619acb3c8
Donatas Motiejunas,2016-17,205,20.812,183,0.896,985,ff41d763-89ef-11e6-8b59-a45e60e298d3
Cole Aldrich,2013-14,205,32.591,172,0.971,629,ff424c42-89ef-11e6-abc4-a45e60e298d3
Anthony Tolliver,2014-15,204,7.357,173,0.966,2773,ff4200a1-89ef-11e6-8786-a45e60e298d3
Marquese Chriss,2021-22,204,27.092,174,0.954,753,9508237c-85e2-4121-b4da-f11687f79fdf
Jusuf Nurkic,2019-20,204,21.384,180,1.088,954,ff42622b-89ef-11e6-9088-a45e60e298d3
Skal Labissiere,2017-18,203,8.255,166,0.822,2459,0943dbc8-178e-4cab-97d6-3f31747698ab
Maxi Kleber,2018-19,203,6.625,176,1.028,3064,d6b3074b-83cc-4284-a649-8c9459d88626
Thomas Robinson,2014-15,202,12.665,175,0.943,1595,ff4223ab-89ef-11e6-8980-a45e60e298d3
Miles Bridges,2021-22,202,3.420,182,1.033,5907,b9a042ea-bb42-499a-af74-746d6f8c029a
Julius Randle,2021-22,202,3.969,171,1.207,5090,ff42e1d4-89ef-11e6-9502-a45e60e298d3
Jarred Vanderbilt,2020-21,199,8.257,172,0.891,2410,fabe358f-a11c-417f-9ab8-e86e2de29a40
Thaddeus Young,2018-19,199,3.790,178,0.832,5251,ff42dffd-89ef-11e6-a58a-a45e60e298d3
Marvin Williams,2013-14,198,6.437,168,0.889,3076,ff411c78-89ef-11e6-a99e-a45e60e298d3
Meyers Leonard,2013-14,198,27.654,163,1.024,716,ff416f5c-89ef-11e6-9530-a45e60e298d3
Josh Smith,2013-14,198,3.759,158,0.769,5268,ff422528-89ef-11e6-814b-a45e60e298d3
Luke Kornet,2020-21,197,26.730,172,1.011,737,b398ebec-fd8f-4809-825b-5cacd8742ac5
Kenyon Martin,2013-14,197,17.027,164,0.842,1157,ff422d82-89ef-11e6-81bb-a45e60e298d3
Isaiah Hartenstein,2019-20,197,34.441,176,0.955,572,370d6957-0b6e-490c-a4c0-73650617fd7b
Luis Scola,2016-17,197,21.413,175,0.904,920,ff41f423-89ef-11e6-b90f-a45e60e298d3
Harrison Barnes,2016-17,196,3.728,171,0.855,5257,ff42689e-89ef-11e6-ba3e-a45e60e298d3
Jason Maxiell,2013-14,195,21.429,161,0.755,910,ff41693a-89ef-11e6-a0a2-a45e60e298d3
Drew Gooden,2013-14,195,20.440,169,1.024,954,ff41c1dc-89ef-11e6-a95d-a45e60e298d3
Willy Hernangomez,2019-20,194,26.722,161,0.901,726,cc8b058c-1df3-4fb6-9c8c-69bfbcdb9c6d
Nikola Mirotic,2018-19,194,5.833,164,0.964,3326,ff429e85-89ef-11e6-a63b-a45e60e298d3
Brandon Clarke,2020-21,194,6.550,170,0.906,2962,8c8c43ec-1dc2-4cf0-a68b-641c8fb6e45d
Trey Lyles,2017-18,193,7.122,177,0.803,2710,ff42e242-89ef-11e6-a829-a45e60e298d3
Paul Reed,2021-22,193,22.133,164,1.108,872,1736561c-d0c5-41ac-bd1c-1a28454ddb79
Nick Collison,2015-16,191,12.541,162,0.938,1523,ff42462b-89ef-11e6-a23e-a45e60e298d3
Mike Scott,2017-18,191,6.211,163,0.921,3075,ff4161eb-89ef-11e6-a423-a45e60e298d3
Channing Frye,2018-19,191,28.808,161,1.116,663,ff402140-89ef-11e6-aa13-a45e60e298d3
Ed Davis,2020-21,191,31.006,158,0.968,616,ff41853a-89ef-11e6-9ab7-a45e60e298d3
